index,detected,Oval,Rectangle,Round,Square
376,True,0.1559021921884642,0.05962249601303922,0.44042841685176026,0.34404689494673624
377,True,0.31438417171258504,0.13304951662164977,0.2662935395998541,0.28627277206591123
378,True,0.188688890552428,0.02805910073562344,0.43860153025610776,0.3446504784558408
379,True,0.4780471182497831,0.03220420494955679,0.22960556263752988,0.2601431141631302
380,True,0.23777479959853762,0.03333366095135855,0.3804067151512785,0.3484848242988253
381,True,0.22003023426783813,0.05036249735789547,0.3799443534157514,0.34966291495851504
382,True,0.2710244073643312,0.04350476740340749,0.3562678422242977,0.3292029830079636
383,True,0.17866193612201098,0.10413216681471248,0.3957675451069456,0.32143835195633086
384,True,0.47062120763006693,0.30382399907219776,0.09955586094476244,0.12599893235297277
385,True,0.23932910456739562,0.28068119704102845,0.25453611059330356,0.2254535877982724
386,False,,,,
387,True,0.2992177606725586,0.023834638151524416,0.36366800102037555,0.31327960015554135
388,False,,,,
389,True,0.3994672107183367,0.11670944109602331,0.23272250862285307,0.2511008395627871
390,True,0.3880086605770948,0.011089595522755033,0.2986568112674122,0.3022449326327378
391,True,0.2507105778211738,0.07106657208407353,0.36779660172589096,0.31042624836886173
392,False,,,,
393,True,0.2707499585376294,0.05484022793463878,0.3570760162191146,0.3173337973086173
394,False,,,,
395,True,0.38197816146172275,0.025254148369765327,0.29443495170425754,0.2983327384642544
396,True,0.5882903803727665,0.013425995746763706,0.18741200264277652,0.21087162123769337
397,True,0.1964309209976758,0.04070486109683974,0.4356356940255482,0.3272285238799363
398,True,0.2205833482326121,0.07264201336836909,0.38419757046329095,0.32257706793572793
399,True,0.2093126028409126,0.022089118632333666,0.4205240531271995,0.34807422539955424
400,True,0.38828892802601633,0.07854041104993964,0.26029740376519866,0.2728732571588454
401,True,0.14360986201009485,0.13069170593659038,0.40110156887824694,0.3245968631750678
402,True,0.3921420955094243,0.05642263373798305,0.2940817584061605,0.25735351234643206
403,True,0.32177896463810607,0.018395992783782945,0.3609943041683116,0.29883073840979946
404,True,0.42463457613340955,0.011274360026895592,0.2752020604627836,0.2888890033769114
405,True,0.20592704022062897,0.06935354371026078,0.39252101575631015,0.33219840031280007
406,True,0.3090758283465641,0.03398284427420758,0.344379493708744,0.31256183367048446
407,True,0.37968951142832297,0.049528765222764226,0.26014172692743415,0.3106399964214787
408,True,0.22860581331479907,0.05223431229716155,0.3997361640041197,0.3194237103839197
409,True,0.32980478235110683,0.04746127188915716,0.30711895989598165,0.3156149858637543
410,True,0.23840514681039687,0.06274501184707351,0.38707948507366036,0.31177035626886934
411,True,0.1950909124558118,0.03327823812021813,0.44074044544971624,0.33089040397425384
412,True,0.4651500034732776,0.05958258798994343,0.22334164791904454,0.2519257606177344
413,True,0.4019234930136793,0.05081565357281754,0.26100016920574753,0.2862606842077555
414,True,0.2527585777445913,0.02749188665649727,0.35992003820482477,0.3598294973940867
415,True,0.26662302315931913,0.057265176833592994,0.37571930542777265,0.3003924945793153
416,True,0.35678877151954336,0.18329874909166802,0.20641988637338612,0.2534925930154024
417,True,0.26826789729059425,0.04985698503026295,0.35605368566765405,0.3258214320114888
418,True,0.21194299211577813,0.028706404639319973,0.4267340496304454,0.33261655361445647
419,True,0.27022077379103576,0.01691395279210243,0.36896883874534386,0.3438964346715178
420,True,0.5393246779327288,0.004246659983847513,0.21545019209316457,0.24097846999025915
421,True,0.07964386054659049,0.7679092341708366,0.06853401518691124,0.0839128900956617
422,True,0.23854187157131618,0.01529127201562586,0.39059801312884473,0.35556884328421307
423,True,0.2299162584627588,0.021074600150634445,0.4231517044579494,0.32585743692865726
424,True,0.15833534714119554,0.08834149622349564,0.42945942138891885,0.32386373524639
425,True,0.1956939290384514,0.14397213374509876,0.36575810976741974,0.29457582744903
426,True,0.28588432729437524,0.10980986805157208,0.3081852009782736,0.296120603675779
427,True,0.20358389133656518,0.026631145474090654,0.4262675826457337,0.34351738054361053
428,True,0.23143636443003507,0.03611450738168975,0.3953860949266184,0.33706303326165676
429,True,0.3367747921039259,0.1300804815434345,0.25871509907898926,0.27442962727365033
430,False,,,,
431,True,0.2852641562737383,0.016311946715093315,0.39410053518719124,0.30432336182397723
432,True,0.6835214817104008,0.004401531166630687,0.13749197125909274,0.1745850158638758
433,True,0.30153060002054755,0.022417816989256,0.3311005520822781,0.3449510309079184
434,True,0.1940008233893477,0.2993525181019271,0.2517568612932905,0.2548897972154347
435,True,0.23950206810626623,0.02428493778850564,0.40877575906703323,0.32743723503819483
436,True,0.23719429030404382,0.03970287836480398,0.4056777165196913,0.31742511481146085
437,True,0.17522495087190848,0.3735565967438819,0.23643297414031297,0.21478547824389663
438,True,0.3659145369576436,0.010854673796566676,0.3110914937163463,0.31213929552944336
439,True,0.0026791271497374376,0.9931394080649396,0.0017688107116429455,0.0024126540736800067
440,True,0.23091970544225546,0.03604882341528753,0.39089043024545,0.342141040897007
441,True,0.18266303566742995,0.03512659087392111,0.41437421271573494,0.36783616074291403
442,True,0.3170696401393274,0.0460476718062203,0.322117997386368,0.3147646906680843
443,True,0.11791670263080499,0.1307445519358915,0.43498774707794075,0.31635099835536284
444,False,,,,
445,True,0.21491733958663847,0.05397143998194467,0.41409947583379386,0.317011744597623
446,True,0.28396861051123085,0.009595077308050048,0.34463145703881076,0.3618048551419084
447,True,0.2765580747454323,0.023828975323273383,0.3897216243500469,0.3098913255812474
448,True,0.5154948030890918,0.0038799752724417253,0.22246684687166118,0.25815837476680514
449,True,0.21937965400308151,0.03610587218247492,0.39720053109084524,0.3473139427235984
450,True,0.18432378091221763,0.30077160067544095,0.26631196205437363,0.24859265635796768
451,True,0.30398215832783526,0.028360338779701216,0.33554603049680515,0.33211147239565836
452,False,,,,
453,True,0.3052144749580814,0.1026634168684741,0.3070785613959421,0.2850435467775024
454,False,,,,
455,True,0.28756271167172515,0.22076153511003296,0.23717768326382357,0.25449806995441837
456,True,0.19110861885406913,0.4332514014024926,0.1874905616720008,0.18814941807143737
457,True,0.15897764639367237,0.5181860614339368,0.1605636110618491,0.1622726811105419
458,True,0.3431478284076576,0.10740346582242026,0.27585008166982256,0.27359862410009955
459,True,0.2716718398501776,0.032821077636579155,0.3726658311191287,0.3228412513941145
460,True,0.22333202689949447,0.025279383422265024,0.3791954512729156,0.37219313840532486
461,True,0.18640001244731538,0.20161049626347086,0.3231415748221626,0.2888479164670511
462,True,0.1965572891983717,0.04020473384399668,0.4136044537620215,0.34963352319561025
463,True,0.2803365046076141,0.08356251109371163,0.3183533032620495,0.31774768103662476
464,False,,,,
465,True,0.2784581426834733,0.015865032526056366,0.38715992037722224,0.318516904413248
466,True,0.07702609845235757,0.3637410166495858,0.32401411524551677,0.2352187696525398
467,False,,,,
468,True,0.2516542956545811,0.021263565807812333,0.39547528323339515,0.3316068553042115
469,True,0.2263877930448711,0.025540794860430326,0.4028658779452195,0.34520553414947913
470,True,0.17880457778922026,0.06477467865442929,0.4253069965127991,0.3311137470435513
471,True,0.289343347319919,0.01962196193220231,0.3616937424948774,0.3293409482530013
472,True,0.4177485550550992,0.030153705794873406,0.25968479047794535,0.29241294867208195
473,True,0.22860701227970362,0.14772540168419357,0.3349420002203036,0.28872558581579916
474,False,,,,
475,True,0.21621744554608677,0.0625500181907104,0.4104757917152473,0.31075674454795554
476,True,0.20301195210106746,0.057321654147792,0.42114820512067497,0.31851818863046555
477,True,0.26903243829289264,0.0925357951968577,0.33484625183605965,0.30358551467419
478,True,0.48932764497142306,0.022704696477930192,0.23960269692761194,0.2483649616230348
479,True,0.27221588226563614,0.024505946959718666,0.3761802279011835,0.3270979428734616
480,True,0.40601533676636037,0.06298510137119448,0.2601294461491838,0.27087011571326125
481,True,0.2084468489563953,0.10214857001453669,0.36644278167347255,0.32296179935559555
482,True,0.6294943929052575,0.0063159022732887276,0.1719241729850069,0.19226553183644682
483,False,,,,
484,True,0.27037104746637114,0.0719629170173488,0.3442322890032032,0.31343374651307687
485,True,0.20642257746604167,0.05539545557837492,0.39881189196800765,0.33937007498757576
486,True,0.6531552889319553,0.013236157511455753,0.16371964643985823,0.16988890711673071
487,True,0.2659429564259747,0.32257979600833747,0.19038926822220037,0.22108797934348748
488,True,0.2744745121833442,0.04734118866787916,0.35163419661153555,0.3265501025372411
489,True,0.266551240141925,0.058023303504447614,0.34080375191609863,0.3346217044375288
490,True,0.09978655801609539,0.08267537393686179,0.5202164501589928,0.2973216178880501
491,True,0.21838979250591037,0.21108225484162285,0.2935940471920511,0.2769339054604156
492,True,0.23926625737361987,0.07975706716641795,0.35072749367197803,0.33024918178798424
493,True,0.3489725633870798,0.041528432661265394,0.29384114411484696,0.31565785983680783
494,True,0.29064845496732833,0.030566245197154743,0.3666296810623522,0.31215561877316467
495,False,,,,
496,True,0.3082003945078541,0.04308420852280457,0.3316586102556833,0.3170567867136581
497,True,0.12331464817138245,0.06340673358024486,0.4387794973804009,0.3744991208679719
498,True,0.34094308325009126,0.008914232001726788,0.3278860776601438,0.32225660708803805
499,True,0.23683878725296775,0.03147631845076277,0.40623616575168886,0.32544872854458046
500,True,0.29521465818874654,0.0034992260678397024,0.3511428095715884,0.3501433061718254
501,True,0.4048778788607771,0.04108260277743102,0.2873078374877356,0.2667316808740562
502,True,0.21258245703663609,0.056866525002162,0.39765530674795996,0.33289571121324196
503,True,0.0933112547588927,0.5144643435692815,0.20695082015888175,0.18527358151294412
504,True,0.3319563792908803,0.04213523265305487,0.32718522360365027,0.29872316445241454
505,True,0.2417698043177463,0.17047879263321156,0.29730496356664976,0.29044643948239246
506,True,0.3967830186626776,0.0484935037351583,0.2958534739718131,0.2588700036303511
507,True,0.21693829367791437,0.2041933225353806,0.29147145129710217,0.28739693248960274
508,True,0.4135210614137932,0.03272568047037818,0.2691732666513245,0.2845799914645042
509,True,0.17291666562517943,0.08646214097395316,0.424595547832635,0.31602564556823237
510,True,0.4046380454176339,0.010725520086642381,0.29160827145017454,0.2930281630455493
511,True,0.16768310105416956,0.04776591702303697,0.4291497057370616,0.355401276185732
512,True,0.1759620986381982,0.11040552235753326,0.3997676173233987,0.3138647616808697
513,True,0.1777820556600445,0.22300451863241855,0.3124557530252336,0.28675767268230345
514,True,0.23740462445700194,0.039276627357419595,0.37768660997070674,0.34563213821487176
515,True,0.3475596568760944,0.03202541549708665,0.3391451017931237,0.28126982583369525
516,True,0.3140207938569228,0.04077221250325844,0.3294157094146262,0.31579128422519254
517,True,0.3051590976779233,0.053140628752691585,0.3176124459117726,0.32408782765761246
518,True,0.22944450082181697,0.07960731180707982,0.3951891507239783,0.2957590366471249
519,True,0.3323787726623272,0.035296874899492944,0.3147521880030649,0.31757216443511505
520,True,0.19916731768014745,0.028599807289830814,0.4362751667818178,0.335957708248204
521,True,0.45849539528605615,0.02500313448590876,0.25329317682706554,0.26320829340096946
522,True,0.31151408686206117,0.03684369298158904,0.331302475853433,0.32033974430291695
523,True,0.33082546228541837,0.05810830043735667,0.3311204724745465,0.2799457648026785
524,False,,,,
525,True,0.36752393107529474,0.015440498836490457,0.3067921904896747,0.31024337959854
526,True,0.26188740472273075,0.01194683651848269,0.394889501622103,0.33127625713668346
527,True,0.3025879293214352,0.16395422005071708,0.26694008075065206,0.2665177698771957
528,True,0.17370105522427443,0.08656551150513601,0.3837337799665909,0.3559996533039986
529,True,0.238047390945923,0.036984196479421555,0.4037291226535556,0.3212392899210999
530,True,0.1472495691560547,0.06144775032672072,0.4571686522451891,0.33413402827203553
531,True,0.19353699748272296,0.061982429762934825,0.3919984952016245,0.35248207755271765
532,True,0.19103433922964533,0.11888388872582337,0.38090858639234615,0.3091731856521851
533,True,0.32359632885338235,0.016982546703413436,0.3546159945912917,0.30480512985191244
534,True,0.2836228922290711,0.027847448127584617,0.36876356819911316,0.319766091444231
535,True,0.1701578179492338,0.4087501609653456,0.20955362747157472,0.21153839361384585
536,False,,,,
537,True,0.22746144684359665,0.04606618382475875,0.375269247464274,0.3512031218673706
538,True,0.45281735501036235,0.018515970300165725,0.2820033461698945,0.24666332851957753
539,True,0.42927315287091666,0.00559364287804132,0.26356513675975596,0.30156806749128595
540,True,0.12105237163169229,0.02299602743236624,0.4973867715042385,0.35856482943170304
541,True,0.2728229841523185,0.01542991874983417,0.3848198350591582,0.32692726203868916
542,True,0.2809073714336858,0.06150451743617858,0.3459670122553347,0.31162109887480105
543,True,0.3457051618214906,0.17029523247528824,0.2278802714949653,0.2561193342082558
544,True,0.19931772062070982,0.08800748103283534,0.39609705761608455,0.3165777407303703
545,False,,,,
546,True,0.4837704519110637,0.006625203680229836,0.26144652084502257,0.24815782356368388
547,True,0.26714919207301685,0.15591424810637253,0.30039040140392653,0.27654615841668406
548,False,,,,
549,True,0.16611196423842625,0.22515854295458768,0.33889012183235806,0.2698393709746279
550,True,0.288916355448245,0.032991209804835844,0.3698091509918905,0.30828328375502856
551,True,0.225170333038105,0.09845698693910913,0.3696269335325048,0.3067457464902811
552,False,,,,
553,True,0.20307801786442864,0.05233364563591386,0.4224381308754857,0.32215020562417185
554,False,,,,
555,True,0.20170368074040396,0.027514815034478012,0.4382568887123871,0.33252461551273094
556,True,0.12215766228604402,0.6367024668513541,0.11005675223412924,0.13108311862847247
557,True,0.14717605224532085,0.5764087449189317,0.1280003220245257,0.14841488081122173
558,True,0.2562368459113911,0.03480557689664164,0.3578889073983931,0.35106866979357415
559,False,,,,
560,True,0.3452504829616698,0.06173684531505929,0.2904069426128186,0.30260572911045236
561,True,0.24230680381436656,0.027569493342517848,0.38269931754063385,0.3474243853024817
562,True,0.15473276765637878,0.0292676052298405,0.4671975441343059,0.3488020829794748
563,True,0.24891029398100326,0.1292520385896745,0.3381437125869099,0.2836939548424123
564,True,0.3705033386953275,0.03048491187698681,0.3012588403795416,0.2977529090481441
565,True,0.275370419538168,0.028347323808251817,0.37656576135223924,0.319716495301341
566,True,0.2372942651044266,0.03597972313738538,0.3869288100706235,0.33979720168756444
567,True,0.3094818240897269,0.010293557846803183,0.3584378101483486,0.3217868079151213
568,True,0.33709654172257775,0.028864751815056138,0.3262200646126106,0.30781864184975555
569,True,0.299216728432316,0.0419458710025622,0.35416382692294607,0.3046735736421758
570,True,0.220307391717601,0.30964487528885787,0.21128209487460484,0.2587656381189364
571,True,0.3090176039110099,0.03919399263637446,0.3420155280665286,0.30977287538608705
572,True,0.2160001706125967,0.059214694926590664,0.3867487898867189,0.3380363445740938
573,True,0.17537868985170135,0.01744078700713015,0.44339666162104036,0.36378386152012815
574,True,0.29213330632304296,0.05731476432235434,0.3393050861266459,0.3112468432279568
575,True,0.14285053823426444,0.051585162487138,0.44950607560621547,0.3560582236723821
576,True,0.2934184343421432,0.03500330473518082,0.3478574866301005,0.3237207742925755
577,False,,,,
578,True,0.2230365347970982,0.009211475954877734,0.41136229749568715,0.3563896917523368
579,True,0.2099795334311249,0.05762475694353273,0.40378971202232655,0.3286059976030158
580,True,0.30080944448666047,0.23583204445356562,0.2129682635533631,0.2503902475064107
581,True,0.30725795137466627,0.029169475006800328,0.3484785415287059,0.3150940320898275
582,True,0.40785772952475846,0.07741326637760214,0.2320986280309558,0.2826303760666836
583,True,0.31441575748327977,0.06444652990982253,0.3190260928882674,0.3021116197186302
584,True,0.27711754238958664,0.08878200209245395,0.3343079288853941,0.2997925266325653
585,True,0.22554095821072867,0.059650067869016866,0.3930633539982688,0.32174561992198564
586,True,0.27864587656922135,0.19320378447118058,0.25605673285423897,0.2720936061053591
587,True,0.2664778535653867,0.032994827688119496,0.36615010486431393,0.3343772138821797
588,True,0.19085113769740936,0.490890265271332,0.15233103854280425,0.16592755848845442
589,True,0.19136756153977746,0.04696435528303554,0.4204314175586564,0.34123666561853067
590,True,0.16816414197733018,0.08002328196108342,0.4033100880942931,0.34850248796729333
591,True,0.08664135258479619,0.09066716040201647,0.49397708352394876,0.3287144034892386
592,True,0.2611984418358326,0.023075810412019438,0.39828677895976283,0.31743896879238503
593,True,0.2912122294150477,0.17870423051955994,0.2619785368827131,0.2681050031826792
594,True,0.1384383331026007,0.08553351162810899,0.4190019183031091,0.357026236966181
595,True,0.2481553160368398,0.041073821830792175,0.36286326170854066,0.34790760042382735
596,True,0.19085204328230898,0.042659329072881814,0.413028327538094,0.35346030010671525
597,True,0.23038586597091673,0.19902464386467247,0.2839888842229392,0.28660060594147163
598,True,0.23862784721499905,0.07334769133416602,0.3866681406952033,0.30135632075563157
599,True,0.36101120428680233,0.04896168056221041,0.2965603341318359,0.29346678101915125
600,True,0.2193799049762087,0.08734346584028567,0.3452341848815429,0.34804244430196274
601,True,0.27994157546224324,0.05821013644722272,0.33641365541143164,0.32543463267910244
602,True,0.32479097255279527,0.038737929376313186,0.3243502844464915,0.31212081362440014
603,True,0.31591125005422127,0.08628223942085225,0.29382710283283064,0.30397940769209575
604,True,0.2202000648143454,0.03467303016276593,0.39755837462155885,0.3475685304013299
605,True,0.09679116023865267,0.6022909996645245,0.15130463536233407,0.14961320473448883
606,True,0.27305166381924606,0.019420997203446654,0.3690099583297558,0.33851738064755144
607,False,,,,
608,True,0.20716479503634874,0.03994424056872304,0.43287910116753453,0.32001186322739356
609,True,0.42892619929905595,0.04707352353489694,0.27224210677626487,0.2517581703897822
610,True,0.22818411820671594,0.006979086066569157,0.39458747779742204,0.37024931792929283
611,True,0.24778816398987863,0.012083888463404363,0.39879025649113564,0.3413376910555814
612,True,0.2513621662474384,0.03344024897146161,0.3807637714569092,0.33443381332419087
613,True,0.1787148106419656,0.26393087513453056,0.29192425265192395,0.26543006157157994
614,True,0.4667708504337741,0.019347944761269015,0.24964774295454178,0.26423346185041524
